what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342762085240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342762085649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342762086049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342762086517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762087117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762087771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762090331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762090893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762092499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762159067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762159532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762161599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762162329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762165898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762172512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342762181116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762182079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342762187795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762188853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762189537
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342762190222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762190480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762191298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762191528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762194344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762196519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762196913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762201722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762210182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762214990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762219056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762219578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762222151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762228896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762230637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762233909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762238829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762239273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762243594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762251506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762252482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762257689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762260575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762260901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762263884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762267183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762270024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762270355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762271730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762272816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762273198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762276103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762279922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762280229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762282443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762284527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762284867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762289148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762297616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762297985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762302835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762318127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342762318162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762321068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762325972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762326738
error,log,,,"Internal Error",1342762326780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762328356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762329181
error,log,,,"Internal Error",1342762329227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762331781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762332045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762333188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762335829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762336076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762336913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762338778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762352193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762356166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762356779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762359499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342762362852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762363212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342762368467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762368684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342762370641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762370876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762371174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762374599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762376069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762376847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762378675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762381533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342762388649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762390539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762390900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762393078
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342762399610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762399735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762400169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762403374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762411458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762411806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762419183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762432330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762432736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762440300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762443977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762444549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762468206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342762469944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762470348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762573337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762574211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762587791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342762593213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762593561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762594605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762611000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762808599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762811266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762843502
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342762843801
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342762843943
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1342762843946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762844954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342762844988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342762934893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342762951939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342762995677
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342762997066
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342762997687
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342762999505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763001821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763002512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763003001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763017874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763027874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342763035501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763037002
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342763037935
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763038438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763055291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763055325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763065745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342763066746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763067059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763128044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763151350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763151382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763202254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763211711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763237400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763259607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342763268066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763268335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763269094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763269134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342763285901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763297537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763299251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763301629
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342763302885
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763303632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763306600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763307137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763311132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763311683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763312933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763314855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763316951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763321569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763323371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763324335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763324366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763326120
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763327107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763327596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763327630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763341340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342763342919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342763351694
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763352704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342763354462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763354910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763356681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763361473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763373887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763375510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763376422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763376451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763378691
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763379633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763382581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763382609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763387542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763388271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763388295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763394425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763458100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763458846
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763460740
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763491602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763492881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342763492915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763507478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763514186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763549059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763564365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763566078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763574997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342763576651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763576998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763577350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763578951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342763580475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763580815
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763582369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342763583399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342763584251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763586848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763588920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763589517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763591597
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763593385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342763599060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763599827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342763604046
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763611562
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342763612990
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342763623336
