what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777339638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777441829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777442301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777445186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777451969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777452681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777482824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777485889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777486592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777490829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777493865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777494266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777497398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777508557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342777508594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777510905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777514385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777514720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777534757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777546155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777592508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777593074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777859682
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777866565
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777871576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777873180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777875171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777875598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777877363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777878168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777878602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777879195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777879584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777879936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777880138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777880302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777880504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777880882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777881078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777881486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777881803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342777882040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777885406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777886197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777889686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777903848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342777903858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777908872
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342777919814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342777926067
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777927390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342777932069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342777935209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777935554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342777936765
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1342777938066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777938650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342777943093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777943492
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.search.find.occurrences",1342777944454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342777945268
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1342777945728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777946133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777947029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777949377
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342777953894
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342777954490
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777956519
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342777962063
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342777963703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777966682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342777967242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342777967936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778062553
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342778064819
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342778066756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778067474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342778067510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778070622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778071856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778075550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342778076969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778077349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778077845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778078821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778080918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778081515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778088900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778090821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778125358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342778129335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778129779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778134331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778136233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778146103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342778150739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342778151923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779301035
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342779305639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779306035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342779306046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779308874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779311664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779313740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779315213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779316804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779318442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779336421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779341136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779346655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779346979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779350494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779351497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779362706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779364898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779376696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779389183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779389925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779392882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779400317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779400979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779406246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779411980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779412662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779417024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779419381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779467472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779469762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779479019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779480894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779514124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779514988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779608993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779614461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779615188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779615761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779617205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779622271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779624766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779659867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779661835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779762147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779765244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779765596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779767560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779769619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779769998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779800091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779802770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779806126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779806650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779808627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779810846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779813166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779813511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779814874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779815636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779817130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779825142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779825725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779827232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342779827539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779828131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779828501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779829546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779836535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779836945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779839303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779844394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779844751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779846699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779849141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779849519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779850836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779853493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779853872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779856251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779857700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779858088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779878325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342779888527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779889422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779965265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779966883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779966985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342779968775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780059451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780060122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780060655
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342780062786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780063361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342780063390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342780068262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780184654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342780186580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780187202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780188651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780189300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780192217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780192620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780202119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780203503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780203862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780204369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780206193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780344356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780346193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780360544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780361543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780497436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342780501704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780502239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780505423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780508047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780508980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780528518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780529114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780529489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780529929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780530345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780530745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780531194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780531877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780532525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780533660
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342780535421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780539804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780541403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780542231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780542812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780543361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342780543993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780544925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780545785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780547081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780548374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780548720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780549049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780549522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780549992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342780550425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342780551645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342780552361
