what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766149869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766152073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766159596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766159937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766160909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342766166820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766169354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766170043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766170934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766175498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766176528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766183106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766185224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766185638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766187692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766188453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766189386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766199505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766212379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766213997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766214989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766215743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766216439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766216850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766223337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766229985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342766230028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766237481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766239997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766242621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766245888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766246292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766251637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766253497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766255689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766267196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766270687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766272516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766275988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766279726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766282883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766283343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766326974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766329575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766385676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766388747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766389090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766397294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766433348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766447596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342766450529
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1342766450886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766451360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766451754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766494694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766495701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766499092
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342766501353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766505524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766505825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766507270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766507597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766527136
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342766528883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766544575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766544963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766548842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342766549220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342766549656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766550134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766555783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766619147
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342766621046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766625918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766648452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766652727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766656662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766660108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766660434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766660780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766664629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342766664980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766665434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766672086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766709091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766736294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766769059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766770306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766773458
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342766776492
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342766777222
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342766779475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342766783893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766785512
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1342766787889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766788068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766788515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766791663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766795453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766795927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766796359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766798140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766812846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766846600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766849731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766850839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766852760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766853301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766853920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766857644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766858200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766884587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766889636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766890185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766890588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766893217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766894682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766901093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766902124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766922606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766931795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766933408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766933822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766937277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766940762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766941149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766942767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766945633
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342766952527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766953889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766974739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766975317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766975610
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342766976868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767000031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767037969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767040123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767040906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767041453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767043765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767050479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767050842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767052481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767054272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767067109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767081587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767102048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342767104213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767104504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767104876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767118037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767122766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767128210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767228583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767230448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767234169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767245585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342767251699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767252081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767252570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767257584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767260657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767261078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767266575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767267696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767277187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342767279662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767282073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767285013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767291596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342767295080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767295520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767296212
